start_date,end_date,country_name,iso,location,dis_type,dis_subtype,total_deaths,total_affected,total_dam,insured_losses,disaster_no,associated_dis,associated_dis2
20/03/1966,20/03/1966,Uganda,UGA,W. Bwamba county,Earthquake,Ground movement,104,5510,1500,0,1966-0039,--,--
08/08/1988,08/08/1988,Uganda,UGA,"West Nile, Arura",Earthquake,Ground movement,0,2000,0,0,1988-0369,Flood,--
20/05/1990,24/05/1990,Uganda,UGA,Moyo area,Earthquake,Ground movement,0,0,0,0,1990-0033,--,--
24/05/1990,24/05/1990,Uganda,UGA,Juba region,Earthquake,Ground movement,0,0,0,0,1990-0203,--,--
06/02/1994,06/02/1994,Uganda,UGA,"Port Portal, Kabarole, Bund Ibugyo, Kases districts",Earthquake,Ground movement,7,50000,70000,0,1994-0051,"Slide (land, mud, sn",--
10/09/2016,10/09/2016,Uganda,UGA,"Minziro, Kanabulemu parish (Kakuuto district, Rakai province)",Earthquake,Ground movement,4,590,0,0,2016-0329,--,--
02/04/1990,02/04/1990,United Kingdom of Great Britain and Northern Irela,GBR,Wrexham-Welshpool-Shrewsbury area,Earthquake,Ground movement,0,0,0,0,1990-0193,--,--
28/04/2007,28/04/2007,United Kingdom of Great Britain and Northern Irela,GBR,"Folkestone town (Kent district, England province)",Earthquake,Ground movement,0,4501,60000,30000,2007-0692,--,--
18/04/1906,18/04/1906,United States of America (the),USA,San Francisco (California),Earthquake,Ground movement,2000,0,524000,0,1906-0013,Fire,--
22/06/1915,22/06/1915,United States of America (the),USA,El Centro,Earthquake,Ground movement,6,0,1000,0,1915-0004,--,--
11/10/1918,11/10/1918,United States of America (the),USA,Mona Passage,Earthquake,Ground movement,116,0,29000,0,1918-0008,--,--
29/06/1925,29/06/1925,United States of America (the),USA,Santa Barbara (California),Earthquake,Ground movement,13,0,8000,0,1925-0005,--,--
11/03/1933,11/03/1933,United States of America (the),USA,Long Beach (California),Earthquake,Ground movement,116,0,38500,0,1933-0007,--,--
19/05/1940,19/05/1940,United States of America (the),USA,Imperial Valley (California),Earthquake,Ground movement,9,0,33000,0,1940-0008,--,--
01/04/1946,01/04/1946,United States of America (the),USA,"Hilo, Hawai",Earthquake,Ground movement,165,0,25000,0,1946-0010,Tsunami/Tidal wave,--
13/04/1949,13/04/1949,United States of America (the),USA,"Puget Sound, Olympia (Washington state)",Earthquake,Ground movement,8,0,80000,0,1949-0006,--,--
21/07/1952,21/07/1952,United States of America (the),USA,Kern county (California),Earthquake,Ground movement,14,0,50000,0,1952-0004,--,--
22/08/1952,22/08/1952,United States of America (the),USA,"Bakersfield, Kern County (California)",Earthquake,Ground movement,2,0,30000,0,1952-0006,--,--
04/11/1952,04/11/1952,United States of America (the),USA,Hawai,Earthquake,Tsunami,0,0,900,0,1952-0036,--,--
18/08/1959,18/08/1959,United States of America (the),USA,Hebgen Lake (Montana),Earthquake,Ground movement,28,0,26000,0,1959-0010,--,--
23/05/1960,23/05/1960,United States of America (the),USA,Hawaii,Earthquake,Tsunami,61,0,0,0,1960-0018,--,--
28/03/1964,28/03/1964,United States of America (the),USA,"Prince William Sound, Anchorage (Alaska)",Earthquake,Ground movement,131,0,1020000,0,1964-0021,Tsunami/Tidal wave,--
29/04/1965,29/04/1965,United States of America (the),USA,Seattle (Washington),Earthquake,Ground movement,7,0,28000,0,1965-0024,--,--
09/02/1971,09/02/1971,United States of America (the),USA,San Fernando (Los Angeles),Earthquake,Ground movement,65,1000,535000,0,1971-0016,--,--
27/07/1980,27/07/1980,United States of America (the),USA,Kentucky,Earthquake,Ground movement,0,2,0,0,1980-0124,--,--
02/05/1983,02/05/1983,United States of America (the),USA,Coalinga area (Central California),Earthquake,Ground movement,0,1545,31000,0,1983-0174,--,--
16/11/1983,16/11/1983,United States of America (the),USA,Kapapala area (Hawai),Earthquake,Ground movement,0,6,6250,0,1983-0197,"Slide (land, mud, sn",--
28/10/1983,28/10/1983,United States of America (the),USA,Borah Peak (Eastern Idaho),Earthquake,Ground movement,2,2,15000,0,1983-0514,--,--
13/07/1986,13/07/1986,United States of America (the),USA,Newport Beach-San Diego area,Earthquake,Ground movement,0,179,720,0,1986-0177,--,--
01/10/1987,01/10/1987,United States of America (the),USA,Los Angeles-Whittier (California),Earthquake,Ground movement,8,2200,213000,30000,1987-0179,--,--
24/11/1987,24/11/1987,United States of America (the),USA,Imperial county,Earthquake,Ground movement,0,94,4000,0,1987-0254,--,--
18/10/1989,18/10/1989,United States of America (the),USA,"San Francisco, Oakland, San Mateo, Santa Clara, San Jose, Santa Cruz, Berkeley, Holister, Silicon Valley (California)",Earthquake,Ground movement,62,3757,5600000,0,1989-0133,--,--
26/06/1989,26/06/1989,United States of America (the),USA,Hawaii,Earthquake,Ground movement,5,315,0,0,1989-0186,--,--
28/02/1990,28/02/1990,United States of America (the),USA,Southern California,Earthquake,Ground movement,0,30,12700,0,1990-0187,--,--
30/03/1990,30/03/1990,United States of America (the),USA,Alamo (central California),Earthquake,Ground movement,0,120,0,0,1990-0703,--,--
28/06/1991,28/06/1991,United States of America (the),USA,Pasadena area (California),Earthquake,Ground movement,2,100,33500,0,1991-0192,--,--
25/04/1992,25/04/1992,United States of America (the),USA,"Ferndale, Fortuna and Petrolia areas (North California)",Earthquake,Ground movement,0,94,75000,5000,1992-0120,--,--
28/06/1992,28/06/1992,United States of America (the),USA,Landers California,Earthquake,Ground movement,1,300,100000,40000,1992-0215,--,--
22/04/1992,22/04/1992,United States of America (the),USA,South California,Earthquake,Ground movement,0,32,100000,10000,1992-0554,--,--
21/09/1993,21/09/1993,United States of America (the),USA,Klamath Falls (Oregon),Earthquake,Ground movement,2,3000,7500,0,1993-0480,--,--
17/01/1994,17/01/1994,United States of America (the),USA,"Los Angeles, Ventura, Orange, San Bernardino Counties (California)",Earthquake,Ground movement,60,27000,30000000,10400000,1994-0002,Fire,--
26/12/1994,26/12/1994,United States of America (the),USA,Eureka,Earthquake,Ground movement,0,225,2100,0,1994-0599,--,--
03/09/2000,03/09/2000,United States of America (the),USA,"Near Yountville city (Napa district, California province)",Earthquake,Ground movement,0,25174,50000,0,2000-0598,--,--
28/02/2001,28/02/2001,United States of America (the),USA,"Seattle city (King district), Tacoma city (Pierce district), Olympia city (Thurston district) (Washington province)",Earthquake,Ground movement,1,400,2000000,305000,2001-0099,--,--
22/12/2003,22/12/2003,United States of America (the),USA,"Paso Robles, Templeton, Atascadero, Cambria, Morro Bay, Oceano villages (San Luis Obispo district, California province)",Earthquake,Ground movement,2,160,200000,0,2003-0623,--,--
15/10/2006,15/10/2006,United States of America (the),USA,Hawai province,Earthquake,Ground movement,0,3529,150000,40000,2006-0704,"Slide (land, mud, sn",Tsunami/Tidal wave
21/02/2008,21/02/2008,United States of America (the),USA,"Wells city (Elko district, Nevada province)",Earthquake,Ground movement,0,2103,0,0,2008-0099,--,--
10/01/2010,10/01/2010,United States of America (the),USA,"Ferndale, Eureka cities (Humboldt district, California province)",Earthquake,Ground movement,0,630,12500,0,2010-0027,--,--
24/08/2014,24/08/2014,United States of America (the),USA,"San Francisco Bay (San Francisco district) , Napa Valley (Napa district) ; Sonoma, Solano district (California province) ; Vallejo, Mare Island cities (Solano district, California province)",Earthquake,Ground movement,1,3250,700000,150000,2014-0318,Fire,--
07/11/2016,07/11/2016,United States of America (the),USA,Cushing (Oklahoma),Earthquake,Ground movement,0,120,0,0,2016-0493,--,--
15/05/1992,15/05/1992,Uzbekistan,UZB,Andizhan oblast,Earthquake,Ground movement,9,50000,0,0,1992-0236,"Slide (land, mud, sn",--
19/07/2011,19/07/2011,Uzbekistan,UZB,Fergana province,Earthquake,Ground movement,13,0,0,0,2011-0243,--,--
/07/1985,/07/1985,Vanuatu,VUT,,Earthquake,Ground movement,0,0,0,0,1985-0328,--,--
19/02/1990,19/02/1990,Vanuatu,VUT,,Earthquake,Ground movement,0,0,0,0,1990-0186,--,--
05/03/1990,05/03/1990,Vanuatu,VUT,Port Vila,Earthquake,Ground movement,0,0,0,0,1990-0190,--,--
27/07/1990,27/07/1990,Vanuatu,VUT,Espiritu Santo,Earthquake,Ground movement,0,2,0,0,1990-0227,--,--
13/08/1994,13/08/1994,Vanuatu,VUT,Malakula Isl.,Earthquake,Ground movement,0,0,0,0,1994-0076,--,--
21/04/1997,21/04/1997,Vanuatu,VUT,Santa Cruz Isl.,Earthquake,Tsunami,100,0,0,0,1997-0539,--,--
27/11/1999,27/11/1999,Vanuatu,VUT,"Pentecost, Ambrym, Paama, Epi Islands",Earthquake,Ground movement,12,14100,0,0,1999-0524,"Slide (land, mud, sn",Tsunami/Tidal wave
